진료년도,상별구분,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2019,우울증,경기,군포시,남,80~89세,87,661,27492530
2019,우울증,경기,군포시,남,90~99세,10,95,4993790
2019,우울증,경기,군포시,남,100세 이상,0,0,0
2019,우울증,경기,군포시,여,0~9세,0,0,0
2019,우울증,경기,군포시,여,10~19세,200,1780,121942110
2019,우울증,경기,군포시,여,20~29세,442,3703,206138700
2019,우울증,경기,군포시,여,30~39세,433,4032,218356610
2019,우울증,경기,군포시,여,40~49세,452,4530,230215710
2019,우울증,경기,군포시,여,50~59세,464,4410,208972690
2019,우울증,경기,군포시,여,60~69세,424,4707,262427020
2019,우울증,경기,군포시,여,70~79세,358,3345,190693630
2019,우울증,경기,군포시,여,80~89세,189,1601,106639390
2019,우울증,경기,군포시,여,90~99세,18,489,27695340
2019,우울증,경기,군포시,여,100세 이상,0,0,0
2019,우울증,경기,남양주시,남,0~9세,0,0,0
2019,우울증,경기,남양주시,남,10~19세,115,677,39529900
2019,우울증,경기,남양주시,남,20~29세,269,1819,97627040
2019,우울증,경기,남양주시,남,30~39세,311,2018,115051120
2019,우울증,경기,남양주시,남,40~49세,351,2289,110335180
2019,우울증,경기,남양주시,남,50~59세,337,2192,98240480
2019,우울증,경기,남양주시,남,60~69세,287,2370,109275160
2019,우울증,경기,남양주시,남,70~79세,229,1828,80573600
2019,우울증,경기,남양주시,남,80~89세,101,485,14478240
2019,우울증,경기,남양주시,남,90~99세,0,0,0
2019,우울증,경기,남양주시,남,100세 이상,0,0,0
2019,우울증,경기,남양주시,여,0~9세,0,0,0
2019,우울증,경기,남양주시,여,10~19세,249,1726,105918800
2019,우울증,경기,남양주시,여,20~29세,531,3602,198353260
2019,우울증,경기,남양주시,여,30~39세,766,5453,277438510
2019,우울증,경기,남양주시,여,40~49세,794,6231,287378760
2019,우울증,경기,남양주시,여,50~59세,691,4636,199623970
2019,우울증,경기,남양주시,여,60~69세,586,4290,176479480
2019,우울증,경기,남양주시,여,70~79세,592,4442,188930190
2019,우울증,경기,남양주시,여,80~89세,284,1674,64352220
2019,우울증,경기,남양주시,여,90~99세,30,139,4273490
2019,우울증,경기,남양주시,여,100세 이상,0,0,0
2019,우울증,경기,의왕시,남,0~9세,0,0,0
2019,우울증,경기,의왕시,남,10~19세,12,196,17544170
2019,우울증,경기,의왕시,남,20~29세,27,119,9249730
2019,우울증,경기,의왕시,남,30~39세,32,187,12594950
2019,우울증,경기,의왕시,남,40~49세,39,248,20863160
2019,우울증,경기,의왕시,남,50~59세,47,273,22358340
2019,우울증,경기,의왕시,남,60~69세,57,695,59239820
2019,우울증,경기,의왕시,남,70~79세,44,166,8287670
2019,우울증,경기,의왕시,남,80~89세,20,92,2996580
2019,우울증,경기,의왕시,남,90~99세,0,0,0
2019,우울증,경기,의왕시,남,100세 이상,0,0,0
2019,우울증,경기,의왕시,여,0~9세,0,0,0
2019,우울증,경기,의왕시,여,10~19세,0,0,0
2019,우울증,경기,의왕시,여,20~29세,37,255,24613910
2019,우울증,경기,의왕시,여,30~39세,29,362,30372000
2019,우울증,경기,의왕시,여,40~49세,57,260,18015160
2019,우울증,경기,의왕시,여,50~59세,87,442,27773160
2019,우울증,경기,의왕시,여,60~69세,121,741,60824460
2019,우울증,경기,의왕시,여,70~79세,126,994,80468660
2019,우울증,경기,의왕시,여,80~89세,81,335,19830200
2019,우울증,경기,의왕시,여,90~99세,10,45,2073550
2019,우울증,경기,의왕시,여,100세 이상,0,0,0
2019,우울증,경기,시흥시,남,0~9세,0,0,0
2019,우울증,경기,시흥시,남,10~19세,83,681,51573970
2019,우울증,경기,시흥시,남,20~29세,220,1528,92873800
2019,우울증,경기,시흥시,남,30~39세,234,1501,78747500
2019,우울증,경기,시흥시,남,40~49세,236,1880,86367950
2019,우울증,경기,시흥시,남,50~59세,288,2262,97506810
2019,우울증,경기,시흥시,남,60~69세,231,1882,80739620
2019,우울증,경기,시흥시,남,70~79세,152,1358,52448090
2019,우울증,경기,시흥시,남,80~89세,63,532,21293090
2019,우울증,경기,시흥시,남,90~99세,0,0,0
2019,우울증,경기,시흥시,남,100세 이상,0,0,0
2019,우울증,경기,시흥시,여,0~9세,0,0,0
2019,우울증,경기,시흥시,여,10~19세,169,1223,78048500
2019,우울증,경기,시흥시,여,20~29세,397,2766,158154650
2019,우울증,경기,시흥시,여,30~39세,412,3586,179551700
2019,우울증,경기,시흥시,여,40~49세,489,4314,193228970
2019,우울증,경기,시흥시,여,50~59세,649,6398,259269150
2019,우울증,경기,시흥시,여,60~69세,465,4558,180839670
2019,우울증,경기,시흥시,여,70~79세,390,3581,133548320
2019,우울증,경기,시흥시,여,80~89세,181,1683,67924660
2019,우울증,경기,시흥시,여,90~99세,15,106,2746230
2019,우울증,경기,시흥시,여,100세 이상,0,0,0
2019,우울증,경기,오산시,남,0~9세,0,0,0
2019,우울증,경기,오산시,남,10~19세,81,774,48382950
2019,우울증,경기,오산시,남,20~29세,196,1346,85248150
2019,우울증,경기,오산시,남,30~39세,219,1539,94793950
2019,우울증,경기,오산시,남,40~49세,185,1308,74699770
2019,우울증,경기,오산시,남,50~59세,122,930,49320600
2019,우울증,경기,오산시,남,60~69세,103,914,45048830
2019,우울증,경기,오산시,남,70~79세,78,526,21325000
2019,우울증,경기,오산시,남,80~89세,28,186,7492080
2019,우울증,경기,오산시,남,90~99세,0,0,0
2019,우울증,경기,오산시,남,100세 이상,0,0,0
2019,우울증,경기,오산시,여,0~9세,0,0,0
2019,우울증,경기,오산시,여,10~19세,155,1279,81494000
2019,우울증,경기,오산시,여,20~29세,329,2478,154558020
2019,우울증,경기,오산시,여,30~39세,407,2927,178529840
2019,우울증,경기,오산시,여,40~49세,386,2862,160113770
2019,우울증,경기,오산시,여,50~59세,353,2589,135071010
2019,우울증,경기,오산시,여,60~69세,250,2091,96019250
2019,우울증,경기,오산시,여,70~79세,179,1392,61109270
2019,우울증,경기,오산시,여,80~89세,79,975,50120690
2019,우울증,경기,오산시,여,90~99세,0,0,0
2019,우울증,경기,오산시,여,100세 이상,0,0,0
2019,우울증,경기,고양덕양구,남,0~9세,0,0,0
2019,우울증,경기,고양덕양구,남,10~19세,87,466,38604350
2019,우울증,경기,고양덕양구,남,20~29세,245,1593,118177170
2019,우울증,경기,고양덕양구,남,30~39세,209,1328,94123040
2019,우울증,경기,고양덕양구,남,40~49세,190,1236,85114270
2019,우울증,경기,고양덕양구,남,50~59세,182,1871,127304490
2019,우울증,경기,고양덕양구,남,60~69세,129,1603,107380440
2019,우울증,경기,고양덕양구,남,70~79세,151,1701,131580850
2019,우울증,경기,고양덕양구,남,80~89세,85,605,32549750
2019,우울증,경기,고양덕양구,남,90~99세,11,48,1783940
2019,우울증,경기,고양덕양구,남,100세 이상,0,0,0
2019,우울증,경기,고양덕양구,여,0~9세,0,0,0
2019,우울증,경기,고양덕양구,여,10~19세,150,1194,103500880
2019,우울증,경기,고양덕양구,여,20~29세,411,3300,268686480
2019,우울증,경기,고양덕양구,여,30~39세,361,2476,158341220
2019,우울증,경기,고양덕양구,여,40~49세,343,2783,177300010
2019,우울증,경기,고양덕양구,여,50~59세,368,2584,165443090
2019,우울증,경기,고양덕양구,여,60~69세,259,1915,111701770
2019,우울증,경기,고양덕양구,여,70~79세,242,1462,89489340
2019,우울증,경기,고양덕양구,여,80~89세,190,906,43243880
2019,우울증,경기,고양덕양구,여,90~99세,37,109,976010
2019,우울증,경기,고양덕양구,여,100세 이상,0,0,0
2019,우울증,경기,고양일산서구,남,0~9세,0,0,0
2019,우울증,경기,고양일산서구,남,10~19세,257,2346,126374460
2019,우울증,경기,고양일산서구,남,20~29세,450,3400,216240050
2019,우울증,경기,고양일산서구,남,30~39세,242,1521,79739720
2019,우울증,경기,고양일산서구,남,40~49세,332,2327,147954110
2019,우울증,경기,고양일산서구,남,50~59세,337,2377,126853020
2019,우울증,경기,고양일산서구,남,60~69세,284,2017,125461350
2019,우울증,경기,고양일산서구,남,70~79세,275,1987,129762750
2019,우울증,경기,고양일산서구,남,80~89세,153,1282,81098650
2019,우울증,경기,고양일산서구,남,90~99세,20,140,6567180
2019,우울증,경기,고양일산서구,남,100세 이상,0,0,0
2019,우울증,경기,고양일산서구,여,0~9세,0,0,0
2019,우울증,경기,고양일산서구,여,10~19세,398,4136,309009120
2019,우울증,경기,고양일산서구,여,20~29세,574,4136,251432700
2019,우울증,경기,고양일산서구,여,30~39세,531,3964,220953120
2019,우울증,경기,고양일산서구,여,40~49세,791,6108,329206940
2019,우울증,경기,고양일산서구,여,50~59세,805,5311,279360920
2019,우울증,경기,고양일산서구,여,60~69세,622,4261,280705150
2019,우울증,경기,고양일산서구,여,70~79세,579,3656,230824140
2019,우울증,경기,고양일산서구,여,80~89세,361,2247,115279520
2019,우울증,경기,고양일산서구,여,90~99세,31,170,9972180
2019,우울증,경기,고양일산서구,여,100세 이상,0,0,0
2019,우울증,경기,고양일산동구,남,0~9세,0,0,0
2019,우울증,경기,고양일산동구,남,10~19세,244,1777,137850410
2019,우울증,경기,고양일산동구,남,20~29세,647,4566,306717220
2019,우울증,경기,고양일산동구,남,30~39세,337,2080,141963530
2019,우울증,경기,고양일산동구,남,40~49세,407,2751,196146580
2019,우울증,경기,고양일산동구,남,50~59세,349,2114,162338290
2019,우울증,경기,고양일산동구,남,60~69세,268,1588,114711630
2019,우울증,경기,고양일산동구,남,70~79세,231,1462,88760500
2019,우울증,경기,고양일산동구,남,80~89세,142,656,47726610
2019,우울증,경기,고양일산동구,남,90~99세,16,44,2123120
2019,우울증,경기,고양일산동구,남,100세 이상,0,0,0
2019,우울증,경기,고양일산동구,여,0~9세,0,0,0
2019,우울증,경기,고양일산동구,여,10~19세,471,3988,388608430
2019,우울증,경기,고양일산동구,여,20~29세,950,6934,516094740
2019,우울증,경기,고양일산동구,여,30~39세,820,5944,388475800
2019,우울증,경기,고양일산동구,여,40~49세,979,6875,495053690
2019,우울증,경기,고양일산동구,여,50~59세,903,5445,417491830
2019,우울증,경기,고양일산동구,여,60~69세,746,4501,329816010
2019,우울증,경기,고양일산동구,여,70~79세,722,4055,331801950
2019,우울증,경기,고양일산동구,여,80~89세,350,1630,115666880
2019,우울증,경기,고양일산동구,여,90~99세,31,138,11554770
2019,우울증,경기,고양일산동구,여,100세 이상,0,0,0
2019,우울증,경기,용인기흥구,남,0~9세,0,0,0
2019,우울증,경기,용인기흥구,남,10~19세,164,1100,61934160
2019,우울증,경기,용인기흥구,남,20~29세,298,2406,155877770
2019,우울증,경기,용인기흥구,남,30~39세,234,1228,69106090
2019,우울증,경기,용인기흥구,남,40~49세,322,1956,92721100
2019,우울증,경기,용인기흥구,남,50~59세,254,1549,71615080
2019,우울증,경기,용인기흥구,남,60~69세,196,1365,68383710
2019,우울증,경기,용인기흥구,남,70~79세,183,1433,71199340
2019,우울증,경기,용인기흥구,남,80~89세,91,454,17632140
2019,우울증,경기,용인기흥구,남,90~99세,16,51,1188680
2019,우울증,경기,용인기흥구,남,100세 이상,0,0,0
2019,우울증,경기,용인기흥구,여,0~9세,0,0,0
2019,우울증,경기,용인기흥구,여,10~19세,238,2520,176237520
2019,우울증,경기,용인기흥구,여,20~29세,416,3018,176809020
2019,우울증,경기,용인기흥구,여,30~39세,490,3493,186313910
2019,우울증,경기,용인기흥구,여,40~49세,731,5524,300565800
2019,우울증,경기,용인기흥구,여,50~59세,522,3678,184359990
2019,우울증,경기,용인기흥구,여,60~69세,434,3288,170369090
2019,우울증,경기,용인기흥구,여,70~79세,402,2695,125428550
2019,우울증,경기,용인기흥구,여,80~89세,208,860,30082610
2019,우울증,경기,용인기흥구,여,90~99세,32,119,2951210
2019,우울증,경기,용인기흥구,여,100세 이상,0,0,0
2019,우울증,경기,용인수지구,남,0~9세,0,0,0
2019,우울증,경기,용인수지구,남,10~19세,97,619,29497450
2019,우울증,경기,용인수지구,남,20~29세,189,1265,59121870
2019,우울증,경기,용인수지구,남,30~39세,170,992,45496320
2019,우울증,경기,용인수지구,남,40~49세,253,1529,62860200
2019,우울증,경기,용인수지구,남,50~59세,175,1050,44306090
2019,우울증,경기,용인수지구,남,60~69세,108,702,27442750
2019,우울증,경기,용인수지구,남,70~79세,133,740,27071350
2019,우울증,경기,용인수지구,남,80~89세,69,389,14616990
2019,우울증,경기,용인수지구,남,90~99세,0,0,0
2019,우울증,경기,용인수지구,남,100세 이상,0,0,0
2019,우울증,경기,용인수지구,여,0~9세,0,0,0
2019,우울증,경기,용인수지구,여,10~19세,194,1773,92192500
2019,우울증,경기,용인수지구,여,20~29세,396,2884,140017050
2019,우울증,경기,용인수지구,여,30~39세,419,2898,144337010
2019,우울증,경기,용인수지구,여,40~49세,568,4026,185653370
2019,우울증,경기,용인수지구,여,50~59세,368,2268,98193460
2019,우울증,경기,용인수지구,여,60~69세,304,1880,77831990
2019,우울증,경기,용인수지구,여,70~79세,276,1561,57199650
2019,우울증,경기,용인수지구,여,80~89세,126,762,25219930
2019,우울증,경기,용인수지구,여,90~99세,16,58,1781010
2019,우울증,경기,용인수지구,여,100세 이상,0,0,0
2019,우울증,경기,용인처인구,남,0~9세,0,0,0
2019,우울증,경기,용인처인구,남,10~19세,25,73,3066650
2019,우울증,경기,용인처인구,남,20~29세,109,439,14329750
2019,우울증,경기,용인처인구,남,30~39세,133,604,19169600
2019,우울증,경기,용인처인구,남,40~49세,142,779,23866330
2019,우울증,경기,용인처인구,남,50~59세,145,828,34085550
2019,우울증,경기,용인처인구,남,60~69세,111,686,20598550
2019,우울증,경기,용인처인구,남,70~79세,96,665,29991160
2019,우울증,경기,용인처인구,남,80~89세,43,595,33520030
2019,우울증,경기,용인처인구,남,90~99세,0,0,0
2019,우울증,경기,용인처인구,남,100세 이상,0,0,0
2019,우울증,경기,용인처인구,여,0~9세,0,0,0
2019,우울증,경기,용인처인구,여,10~19세,45,175,6824350
2019,우울증,경기,용인처인구,여,20~29세,175,732,24598190
2019,우울증,경기,용인처인구,여,30~39세,170,1000,36208670
2019,우울증,경기,용인처인구,여,40~49세,246,1305,39286820
2019,우울증,경기,용인처인구,여,50~59세,289,1736,51638360
2019,우울증,경기,용인처인구,여,60~69세,266,1448,42799460
2019,우울증,경기,용인처인구,여,70~79세,200,1065,28542420
2019,우울증,경기,용인처인구,여,80~89세,108,658,19530030
2019,우울증,경기,용인처인구,여,90~99세,10,47,1038980
2019,우울증,경기,용인처인구,여,100세 이상,0,0,0
2019,우울증,경기,이천시,남,0~9세,0,0,0
2019,우울증,경기,이천시,남,10~19세,87,619,37372140
2019,우울증,경기,이천시,남,20~29세,233,1754,121197010
2019,우울증,경기,이천시,남,30~39세,184,891,53537790
2019,우울증,경기,이천시,남,40~49세,229,1446,83297300
2019,우울증,경기,이천시,남,50~59세,259,2162,124034900
2019,우울증,경기,이천시,남,60~69세,205,1866,106003930
2019,우울증,경기,이천시,남,70~79세,165,1561,72814260
2019,우울증,경기,이천시,남,80~89세,78,723,26880640
2019,우울증,경기,이천시,남,90~99세,0,0,0
2019,우울증,경기,이천시,남,100세 이상,0,0,0
